CustomerID,Age,Income,LoanAmount,LoanTenure,CreditScore,ExistingLoansCount,MonthlyEMI,TotalAssets,TotalLiabilities,NetMonthlyIncome,EmploymentType,MaritalStatus,EducationLevel,PropertyOwnership,LoanPurpose,RiskFlag
CUST03978,45,1948719,3827764,13,700,1,24536,2090932,940213,162393,Self-Employed,Single,Graduate,Rented,Education,0
CUST03979,28,1404006,4539428,18,517,5,21015,4943081,582128,117000,Business Owner,Married,Graduate,Rented,Home,1
CUST03980,41,2494866,1292467,20,401,5,5385,5700089,5332198,207905,Self-Employed,Married,Post-Graduate,Rented,Car,1
CUST03981,25,1383566,2617231,3,386,1,72700,987784,4659433,115297,Unemployed,Single,High School,Mortgaged,Education,0
CUST03982,50,2188590,3880115,5,526,2,64668,5989980,5505652,182382,Salaried,Married,Graduate,Rented,Medical,0
CUST03983,50,2148513,3994614,5,782,3,66576,983294,7852192,179042,Salaried,Single,Post-Graduate,Mortgaged,Home,1
CUST03984,58,648162,806944,23,631,1,2923,1347287,871311,54013,Self-Employed,Divorced,Post-Graduate,Rented,Medical,0
CUST03985,36,2490899,4199643,3,335,5,116656,1783183,7447356,207574,Salaried,Married,Post-Graduate,Rented,Personal,1
CUST03986,35,1902633,4343026,18,851,1,20106,1997405,486572,158552,Salaried,Married,High School,Owned,Home,0
CUST03987,25,401945,3687968,4,542,1,76832,912341,4201946,33495,Self-Employed,Married,Graduate,Mortgaged,Home,1
CUST03988,39,164189,2659876,23,534,3,9637,9571394,6655272,13682,Salaried,Married,Post-Graduate,Rented,Business,1
CUST03989,42,787762,1987356,29,791,2,5710,8045639,5443945,65646,Salaried,Single,Graduate,Rented,Education,0
CUST03990,54,188172,4452554,13,526,0,28542,5129307,1781022,15681,Salaried,Single,Graduate,Owned,Business,1
CUST03991,54,990355,4326103,7,670,5,51501,3749505,4834096,82529,Salaried,Divorced,Graduate,Rented,Personal,1
CUST03992,28,2491453,2615196,13,852,1,16764,1995277,7216710,207621,Salaried,Divorced,Post-Graduate,Owned,Home,0
CUST03993,34,1275458,3723146,21,610,0,14774,9495185,1626026,106288,Salaried,Divorced,High School,Mortgaged,Medical,0
CUST03994,43,206174,2029482,22,668,3,7687,7995990,7499773,17181,Business Owner,Widowed,Graduate,Owned,Education,1
CUST03995,36,1310687,3728599,19,512,5,16353,7544598,5223980,109223,Salaried,Married,Graduate,Rented,Education,1
CUST03996,23,664895,492158,17,834,0,2412,4758675,693824,55407,Business Owner,Married,Graduate,Rented,Car,0
CUST03997,58,2162058,4512792,19,345,2,19792,371740,2665129,180171,Unemployed,Married,High School,Rented,Education,1
CUST03998,53,362828,2601964,7,465,5,30975,6420279,6896770,30235,Salaried,Single,Graduate,Mortgaged,Business,1
CUST03999,44,1960814,3013384,6,894,5,41852,4926650,2703775,163401,Unemployed,Married,Graduate,Owned,Car,0
CUST04000,35,1198027,987487,27,590,1,3047,3045265,7573803,99835,Salaried,Married,High School,Owned,Personal,0
CUST04001,58,194301,2666443,17,404,3,13070,3219447,3359905,16191,Self-Employed,Married,Graduate,Owned,Home,1
CUST04002,23,1731865,65616,25,548,5,218,673250,2741690,144322,Unemployed,Married,High School,Owned,Medical,1
CUST04003,41,1219301,4456304,19,453,4,19545,8729661,6817415,101608,Business Owner,Married,Doctorate,Rented,Business,1
CUST04004,56,1963155,3756896,14,615,3,22362,1732947,6284060,163596,Salaried,Divorced,High School,Owned,Business,1
CUST04005,62,1602473,2299585,17,441,4,11272,8149942,1906766,133539,Salaried,Single,Graduate,Rented,Medical,0
CUST04006,32,2000050,4187396,21,539,2,16616,9733065,6247741,166670,Salaried,Single,Graduate,Rented,Medical,0
CUST04007,49,1231929,4067274,6,844,0,56489,555201,2006333,102660,Unemployed,Married,Graduate,Mortgaged,Personal,0
CUST04008,30,168655,639433,14,349,3,3806,6273525,7164856,14054,Salaried,Married,Post-Graduate,Owned,Business,1
CUST04009,26,457016,316539,21,758,3,1256,760705,58719,38084,Salaried,Married,Post-Graduate,Mortgaged,Home,0
CUST04010,37,1228418,1305122,3,346,5,36253,8327743,5297520,102368,Salaried,Married,Graduate,Mortgaged,Car,1
CUST04011,60,1084064,56385,3,574,5,1566,5121095,1240054,90338,Salaried,Single,High School,Rented,Home,0
CUST04012,51,2016753,2887007,5,700,2,48116,313043,5414295,168062,Salaried,Married,Graduate,Rented,Car,1
CUST04013,43,1117390,2665047,18,873,5,12338,7746456,7829434,93115,Salaried,Divorced,Graduate,Rented,Car,0
CUST04014,34,2171438,2712991,7,450,0,32297,7678078,5340930,180953,Self-Employed,Married,Graduate,Owned,Education,0
CUST04015,28,591132,414378,13,331,5,2656,9256720,3470959,49261,Salaried,Married,Post-Graduate,Mortgaged,Medical,1
CUST04016,33,1054453,4595071,4,750,0,95730,4901025,6586392,87871,Salaried,Married,Graduate,Mortgaged,Business,0
CUST04017,28,1927321,4883887,8,836,3,50873,9336575,1561317,160610,Salaried,Married,Graduate,Rented,Personal,0
CUST04018,30,441622,2973174,1,639,4,247764,6686547,4345038,36801,Salaried,Married,High School,Owned,Home,1
CUST04019,51,905291,77230,24,336,3,268,5307288,7725454,75440,Self-Employed,Married,Graduate,Owned,Home,0
CUST04020,27,1916862,2010072,14,600,5,11964,3646229,2847294,159738,Salaried,Married,High School,Rented,Education,1
CUST04021,24,1534120,3604840,6,534,3,50067,3000919,216942,127843,Salaried,Married,Graduate,Mortgaged,Personal,0
CUST04022,45,1978462,3756198,16,570,0,19563,6246601,3532504,164871,Salaried,Married,Doctorate,Owned,Medical,0
CUST04023,34,1361965,1254754,28,332,3,3734,7421398,3873331,113497,Salaried,Divorced,Graduate,Rented,Education,0
CUST04024,41,2169099,4122371,24,490,1,14313,452635,6495509,180758,Business Owner,Single,Graduate,Mortgaged,Car,1
CUST04025,28,2211953,4839382,26,899,3,15510,4177992,6436817,184329,Business Owner,Single,Graduate,Rented,Home,0
CUST04026,31,2440213,2567926,12,327,2,17832,551328,2720680,203351,Salaried,Married,Graduate,Rented,Personal,1
CUST04027,40,436735,1938631,11,848,0,14686,4026941,6182601,36394,Salaried,Widowed,High School,Rented,Business,0
CUST04028,51,1539295,2654336,10,610,3,22119,8008480,1144752,128274,Salaried,Married,Post-Graduate,Owned,Home,0
CUST04029,39,418518,185052,9,650,0,1713,6938648,1513738,34876,Self-Employed,Married,Graduate,Rented,Home,0
CUST04030,45,687900,2641077,27,860,1,8151,1332206,4832173,57325,Salaried,Married,Graduate,Owned,Home,0
CUST04031,44,855751,183332,4,430,3,3819,7196914,5662317,71312,Unemployed,Single,Post-Graduate,Rented,Personal,0
CUST04032,33,1668439,222203,25,890,5,740,238440,6458151,139036,Salaried,Widowed,Graduate,Rented,Car,1
CUST04033,34,1163355,2789198,27,466,1,8608,222648,4978308,96946,Unemployed,Married,High School,Mortgaged,Medical,1
CUST04034,40,2182130,2578414,25,509,1,8594,9133319,1021822,181844,Salaried,Married,Graduate,Rented,Medical,0
CUST04035,23,851574,4934224,19,569,1,21641,423974,5402209,70964,Salaried,Married,High School,Mortgaged,Personal,1
CUST04036,51,1600489,2562990,25,660,3,8543,2728764,3433911,133374,Salaried,Married,High School,Rented,Home,0
CUST04037,48,1943489,4899878,1,493,1,408323,1406149,2128838,161957,Salaried,Single,Post-Graduate,Rented,Personal,0
CUST04038,35,2453726,4045199,24,775,3,14045,5865583,2712750,204477,Unemployed,Single,Post-Graduate,Rented,Education,0
CUST04039,38,726374,1719501,15,312,4,9552,5270512,6485875,60531,Salaried,Single,High School,Rented,Business,1
CUST04040,36,1873968,4634539,28,699,0,13793,8405278,1420090,156164,Salaried,Widowed,Post-Graduate,Rented,Medical,0
CUST04041,50,349220,2439383,3,693,5,67760,9872196,4473900,29101,Unemployed,Married,High School,Rented,Business,1
CUST04042,54,1427063,2994990,27,620,3,9243,7484480,663580,118921,Salaried,Married,Post-Graduate,Rented,Education,0
CUST04043,26,1122429,547256,17,668,3,2682,4720397,5800624,93535,Salaried,Divorced,Graduate,Owned,Car,0
CUST04044,39,2402592,1102317,4,748,3,22964,561615,1198944,200216,Salaried,Single,Graduate,Owned,Education,0
CUST04045,22,1967441,2634775,15,842,5,14637,9231953,7516588,163953,Salaried,Single,Post-Graduate,Owned,Medical,0
CUST04046,41,2329039,1392628,2,431,3,58026,5653392,7056060,194086,Business Owner,Single,High School,Owned,Personal,0
CUST04047,32,2148820,3018522,3,586,5,83847,2252933,6843978,179068,Salaried,Divorced,Post-Graduate,Mortgaged,Education,1
CUST04048,36,1115076,445564,16,637,1,2320,5463798,2788577,92923,Self-Employed,Single,High School,Rented,Business,0
CUST04049,41,1873360,1292755,24,506,1,4488,3978688,6258699,156113,Salaried,Single,Doctorate,Rented,Education,0
CUST04050,35,221598,3342540,4,884,3,69636,3565793,1076576,18466,Salaried,Single,High School,Owned,Business,1
CUST04051,38,1461033,3079966,8,606,0,32082,4587943,2317189,121752,Self-Employed,Married,High School,Mortgaged,Personal,0
CUST04052,54,261155,4919111,12,655,0,34160,7560273,1059988,21762,Self-Employed,Married,High School,Owned,Home,1
CUST04053,56,1851850,4503479,16,416,1,23455,1721804,432664,154320,Self-Employed,Single,Graduate,Owned,Education,0
CUST04054,22,2421797,4062593,1,549,1,338549,9643656,2936209,201816,Salaried,Married,Graduate,Mortgaged,Medical,0
CUST04055,38,1751265,54728,19,675,0,240,717964,4597155,145938,Salaried,Widowed,Graduate,Rented,Business,0
CUST04056,58,2123852,3032211,15,557,4,16845,1557147,6899146,176987,Self-Employed,Single,Post-Graduate,Owned,Personal,1
CUST04057,44,700761,1183222,28,762,3,3521,6794550,276104,58396,Self-Employed,Divorced,Graduate,Owned,Home,1
CUST04058,30,2485680,1371231,9,382,1,12696,1537717,3255946,207140,Salaried,Married,Graduate,Rented,Education,0
CUST04059,47,1444283,1089101,15,392,1,6050,7798758,5713518,120356,Salaried,Divorced,Graduate,Rented,Business,0
CUST04060,28,1734960,2306722,3,503,5,64075,7373886,1612359,144580,Self-Employed,Single,Post-Graduate,Owned,Education,0
CUST04061,22,1960931,663236,27,491,5,2047,4355881,5894573,163410,Salaried,Married,Post-Graduate,Rented,Education,1
CUST04062,49,1653043,2682368,25,789,0,8941,4598722,4561276,137753,Self-Employed,Married,Graduate,Rented,Business,0
CUST04063,44,895233,872201,11,820,3,6607,9999751,4503290,74602,Self-Employed,Single,Graduate,Rented,Education,0
CUST04064,54,1586861,2527259,14,583,1,15043,7972667,999360,132238,Salaried,Married,Graduate,Rented,Medical,0
CUST04065,36,1686836,3148267,25,603,2,10494,6357022,1345215,140569,Salaried,Single,Graduate,Mortgaged,Home,0
CUST04066,58,2164744,939391,9,476,3,8698,1496668,7019047,180395,Salaried,Married,Graduate,Owned,Personal,1
CUST04067,40,1281479,558337,7,619,5,6646,5937723,7005771,106789,Self-Employed,Married,High School,Owned,Home,1
CUST04068,53,1329229,4040979,8,723,3,42093,494589,3620195,110769,Business Owner,Married,Post-Graduate,Owned,Car,1
CUST04069,26,1332423,3705731,21,733,5,14705,2592965,4767369,111035,Salaried,Single,High School,Owned,Personal,1
CUST04070,26,418888,1344203,7,881,4,16002,7009547,4335733,34907,Salaried,Divorced,High School,Rented,Personal,0
CUST04071,55,361629,4440761,3,646,4,123354,4135521,4119135,30135,Salaried,Single,High School,Owned,Home,1
CUST04072,57,198015,1144758,5,504,4,19079,9947639,5697768,16501,Self-Employed,Married,Graduate,Mortgaged,Education,1
CUST04073,62,1715610,4636609,29,341,4,13323,9399712,4540734,142967,Salaried,Married,Post-Graduate,Mortgaged,Education,1
CUST04074,35,1134320,610755,26,712,1,1957,1038502,1002062,94526,Self-Employed,Single,Post-Graduate,Rented,Education,0
CUST04075,22,2184364,3317870,28,782,5,9874,8845971,663096,182030,Salaried,Married,Graduate,Rented,Medical,0
CUST04076,64,1800257,144880,9,631,5,1341,8656945,6802006,150021,Salaried,Widowed,Graduate,Rented,Business,1
CUST04077,47,482363,1027112,13,853,3,6584,1150730,5923496,40196,Salaried,Divorced,Post-Graduate,Rented,Home,1
CUST04078,32,385172,2053254,15,490,4,11406,3914368,1589991,32097,Business Owner,Single,Post-Graduate,Rented,Business,1
CUST04079,54,1010348,472218,16,331,5,2459,9491202,486204,84195,Self-Employed,Single,Post-Graduate,Owned,Home,1
CUST04080,60,2314217,2312022,1,679,0,192668,266216,1755920,192851,Salaried,Single,Graduate,Mortgaged,Business,0
CUST04081,34,264368,1198523,18,372,0,5548,680467,4627105,22030,Salaried,Married,Graduate,Rented,Personal,1
CUST04082,55,590392,539821,2,350,5,22492,5149215,4670610,49199,Business Owner,Single,High School,Owned,Medical,1
CUST04083,55,219634,4811688,8,721,3,50121,9535806,1354056,18302,Business Owner,Single,Graduate,Rented,Car,1
CUST04084,43,1122111,4910061,9,560,4,45463,2860656,1409539,93509,Salaried,Married,Post-Graduate,Owned,Personal,1
CUST04085,49,2475697,4813608,20,662,3,20056,7751058,1661615,206308,Self-Employed,Widowed,High School,Mortgaged,Personal,0
CUST04086,33,1756729,812793,26,748,3,2605,6964691,3545239,146394,Business Owner,Single,Graduate,Rented,Car,0
CUST04087,61,1309658,1940498,21,529,0,7700,1545837,1866034,109138,Salaried,Married,Graduate,Mortgaged,Personal,0
CUST04088,64,489334,1670729,13,666,1,10709,2949523,3650631,40777,Salaried,Single,High School,Mortgaged,Business,0
CUST04089,64,985469,1662668,16,623,0,8659,6278555,114445,82122,Salaried,Married,Post-Graduate,Rented,Home,0
CUST04090,53,1382675,2112188,15,648,2,11734,4868831,7488890,115222,Salaried,Married,High School,Mortgaged,Education,0
CUST04091,23,795961,2574552,5,722,0,42909,2449399,7134710,66330,Self-Employed,Divorced,Graduate,Mortgaged,Education,0
CUST04092,37,1806889,2451457,28,528,4,7296,2085595,2708947,150574,Salaried,Married,Post-Graduate,Owned,Car,0
CUST04093,41,2453029,1493856,27,602,1,4610,5616246,6433882,204419,Salaried,Single,High School,Owned,Education,0
CUST04094,63,633963,4900137,7,654,4,58334,8298207,4282737,52830,Salaried,Married,High School,Rented,Home,1
CUST04095,45,742789,4899329,4,384,0,102069,4188653,250291,61899,Self-Employed,Single,Graduate,Rented,Home,1
CUST04096,45,446648,1689542,5,426,0,28159,9261771,2277507,37220,Salaried,Single,High School,Mortgaged,Business,0
CUST04097,28,1855414,1145045,19,353,2,5022,6705345,455888,154617,Salaried,Widowed,High School,Rented,Car,0
CUST04098,56,1235043,2686929,1,418,4,223910,4093023,5663864,102920,Salaried,Married,Graduate,Mortgaged,Car,1
CUST04099,36,816831,1877256,3,563,4,52146,7098306,6263014,68069,Business Owner,Divorced,High School,Rented,Personal,1
CUST04100,25,665084,4936378,19,862,3,21650,4543912,4937195,55423,Salaried,Single,Graduate,Rented,Medical,1
CUST04101,64,315650,2175385,5,853,3,36256,7591141,54426,26304,Salaried,Divorced,Post-Graduate,Rented,Business,1
CUST04102,30,1268968,246914,2,757,4,10288,9828568,1888182,105747,Self-Employed,Divorced,Graduate,Mortgaged,Personal,0
CUST04103,22,1755700,669066,1,634,4,55755,7900000,3751991,146308,Salaried,Married,Graduate,Rented,Car,0
CUST04104,25,702318,419137,21,421,4,1663,1506943,1157189,58526,Self-Employed,Single,High School,Rented,Car,1
CUST04105,41,153832,1944982,11,514,0,14734,808952,858378,12819,Salaried,Divorced,High School,Rented,Medical,1
CUST04106,26,1262311,1616702,9,759,2,14969,8105333,2434844,105192,Business Owner,Divorced,Graduate,Rented,Business,0
CUST04107,58,1738009,4290817,19,845,5,18819,8487883,4733057,144834,Salaried,Single,Graduate,Owned,Business,0
CUST04108,44,960743,4458401,5,877,2,74306,5716058,708026,80061,Salaried,Divorced,High School,Mortgaged,Business,0
CUST04109,35,738385,744786,16,533,0,3879,2525363,7986723,61532,Salaried,Divorced,Graduate,Owned,Personal,0
CUST04110,22,512586,4725742,15,591,3,26254,8819270,3672155,42715,Unemployed,Single,High School,Owned,Car,1
CUST04111,42,1903344,2940908,20,605,1,12253,4539726,1376172,158612,Business Owner,Married,Post-Graduate,Mortgaged,Education,0
CUST04112,28,2174680,1568705,19,333,3,6880,2995042,160475,181223,Salaried,Single,Graduate,Rented,Home,1
CUST04113,64,1958912,2062853,20,369,3,8595,3725849,7653470,163242,Salaried,Married,Post-Graduate,Rented,Education,0
CUST04114,34,1367740,2234818,7,327,4,26604,3031963,4756667,113978,Salaried,Divorced,Graduate,Rented,Personal,1
CUST04115,42,1851652,894156,5,742,5,14902,2895685,6923828,154304,Salaried,Divorced,Graduate,Owned,Medical,1
CUST04116,22,1082755,4343715,16,434,4,22623,3325617,6213295,90229,Salaried,Single,Graduate,Owned,Car,1
CUST04117,27,207536,111064,2,720,5,4627,6774355,7886839,17294,Business Owner,Married,High School,Mortgaged,Medical,0
CUST04118,30,1013805,395135,14,525,0,2351,264647,7117951,84483,Salaried,Married,Post-Graduate,Owned,Car,1
CUST04119,24,1803781,1403049,19,776,4,6153,3692601,6129509,150315,Business Owner,Married,Graduate,Owned,Medical,0
CUST04120,53,1671251,760760,24,369,2,2641,1781939,6809381,139270,Salaried,Married,Graduate,Mortgaged,Business,1
CUST04121,62,2476842,356053,19,495,4,1561,6516566,6855954,206403,Business Owner,Married,Graduate,Mortgaged,Car,0
CUST04122,64,2494120,1947793,29,422,0,5597,9946407,2038559,207843,Salaried,Single,Graduate,Rented,Car,0
CUST04123,33,720169,1915003,17,561,3,9387,7899550,4756781,60014,Salaried,Single,Post-Graduate,Owned,Business,0
CUST04124,55,172473,671567,13,637,0,4304,2564590,7887522,14372,Self-Employed,Divorced,High School,Owned,Education,0
CUST04125,43,794460,4060538,8,401,3,42297,5180481,6938272,66205,Salaried,Single,Graduate,Mortgaged,Car,1
CUST04126,23,2208928,4418739,20,700,1,18411,297179,842090,184077,Business Owner,Married,High School,Rented,Car,0
CUST04127,25,2061787,3612442,24,878,0,12543,4187797,892098,171815,Self-Employed,Widowed,Graduate,Mortgaged,Education,0
CUST04128,45,382070,2634798,10,325,0,21956,2857549,1600141,31839,Unemployed,Divorced,High School,Rented,Education,1
CUST04129,40,526932,4739549,3,351,1,131654,5067290,5933234,43911,Business Owner,Married,Graduate,Mortgaged,Business,1
CUST04130,22,1474284,1784992,1,871,5,148749,4143062,3150257,122857,Salaried,Single,Graduate,Mortgaged,Education,0
CUST04131,61,1702371,2163726,19,689,5,9490,6858293,5029788,141864,Salaried,Married,Post-Graduate,Rented,Education,1
CUST04132,53,2458486,124586,20,851,0,519,5523094,478771,204873,Self-Employed,Married,Graduate,Rented,Car,0
CUST04133,43,1924311,3553616,4,723,5,74033,9395040,6167620,160359,Salaried,Married,Post-Graduate,Owned,Medical,0
CUST04134,64,647860,507863,1,730,3,42321,778803,2332722,53988,Salaried,Single,Post-Graduate,Rented,Medical,0
CUST04135,63,237327,3343441,19,394,1,14664,9451344,345390,19777,Salaried,Married,High School,Owned,Personal,1
CUST04136,63,1638996,3923011,12,607,5,27243,7925246,1728854,136583,Self-Employed,Married,Post-Graduate,Owned,Medical,0
CUST04137,33,1451340,1124379,13,519,1,7207,7157588,2584958,120945,Salaried,Widowed,Graduate,Rented,Car,0
CUST04138,59,2316122,3079484,8,800,1,32077,8272462,3241403,193010,Salaried,Married,Graduate,Rented,Personal,0
CUST04139,43,1503311,1552733,21,325,1,6161,598825,7173964,125275,Unemployed,Single,Doctorate,Rented,Medical,1
CUST04140,53,1327914,2021685,22,310,0,7657,2210289,1586826,110659,Business Owner,Single,Graduate,Mortgaged,Business,0
CUST04141,58,863090,2672656,2,633,2,111360,107970,4832750,71924,Salaried,Married,Post-Graduate,Owned,Car,1
CUST04142,29,352731,1284896,3,882,0,35691,8004340,2198637,29394,Salaried,Married,Post-Graduate,Rented,Home,0
CUST04143,41,2209409,3993453,17,896,1,19575,3610701,3987846,184117,Self-Employed,Single,Post-Graduate,Rented,Medical,0
CUST04144,27,2091249,2003406,18,656,2,9275,3678126,2368241,174270,Salaried,Divorced,Graduate,Rented,Personal,0
CUST04145,34,532461,2335973,5,557,3,38932,6145509,2754756,44371,Self-Employed,Divorced,Graduate,Rented,Home,1
CUST04146,39,1804145,4082718,5,463,5,68045,4288790,4798487,150345,Self-Employed,Divorced,Graduate,Rented,Medical,1
CUST04147,58,1005857,1177320,20,894,0,4905,6408599,4718302,83821,Salaried,Married,Graduate,Mortgaged,Education,0
CUST04148,59,1177033,2288656,14,409,3,13622,9370243,1078990,98086,Salaried,Married,Post-Graduate,Mortgaged,Personal,1
CUST04149,38,2144371,4967655,4,375,0,103492,3387515,1253389,178697,Salaried,Married,Graduate,Mortgaged,Education,0
CUST04150,36,2128761,2028630,18,605,5,9391,8929853,1928809,177396,Salaried,Married,Graduate,Mortgaged,Business,1
CUST04151,44,598010,622115,3,535,1,17280,5370627,7194706,49834,Self-Employed,Single,Doctorate,Rented,Education,0
CUST04152,61,872883,1457891,7,597,5,17355,3813596,2537184,72740,Salaried,Single,Graduate,Rented,Personal,1
CUST04153,63,2080229,4781650,21,841,4,18974,9199487,4623034,173352,Unemployed,Single,Post-Graduate,Rented,Personal,0
CUST04154,31,2304934,3807706,7,461,1,45329,4932292,3592543,192077,Self-Employed,Divorced,Graduate,Rented,Business,0
CUST04155,30,335812,4054779,2,826,1,168949,1364619,2833035,27984,Salaried,Married,High School,Owned,Personal,1
CUST04156,52,2108946,1305164,28,427,1,3884,2936585,304709,175745,Salaried,Widowed,Graduate,Rented,Home,0
CUST04157,34,1299688,4202522,7,494,2,50030,8470621,3529446,108307,Salaried,Married,Graduate,Mortgaged,Business,0
CUST04158,30,1537232,1997095,15,302,2,11094,5202799,7993691,128102,Salaried,Single,Post-Graduate,Rented,Home,0
CUST04159,23,327027,3984842,24,707,3,13836,5644259,7527184,27252,Self-Employed,Married,High School,Owned,Personal,1
CUST04160,39,1748841,4410391,29,815,2,12673,6850888,2403136,145736,Salaried,Single,High School,Rented,Education,0
CUST04161,38,1743073,1080446,24,831,4,3751,2025212,4265047,145256,Salaried,Divorced,Post-Graduate,Rented,Education,0
CUST04162,46,1707356,4695542,10,400,2,39129,1017410,2298758,142279,Salaried,Single,Graduate,Mortgaged,Business,1
CUST04163,30,2007913,3181282,25,760,1,10604,4459931,7371895,167326,Salaried,Single,Graduate,Owned,Home,0
CUST04164,52,2373232,3667883,1,384,1,305656,9206427,4438964,197769,Self-Employed,Married,Graduate,Rented,Home,0
CUST04165,51,2147167,3795911,10,677,4,31632,1358745,7360773,178930,Unemployed,Married,Post-Graduate,Rented,Business,1
CUST04166,41,1900241,883818,6,721,0,12275,7216852,6832257,158353,Self-Employed,Married,Post-Graduate,Rented,Car,0
CUST04167,29,2455966,3741144,16,391,1,19485,9794102,2620413,204663,Unemployed,Single,Graduate,Owned,Education,0
CUST04168,43,1735177,1104029,26,366,1,3538,1057851,3654474,144598,Self-Employed,Married,Graduate,Mortgaged,Business,0
CUST04169,51,1729236,1394248,23,343,3,5051,1418036,4555876,144103,Salaried,Single,Doctorate,Mortgaged,Medical,1
CUST04170,38,1423834,626943,29,725,0,1801,8702991,1990713,118652,Business Owner,Married,Post-Graduate,Rented,Personal,0
CUST04171,33,1957295,946540,4,668,2,19719,1174216,6652724,163107,Salaried,Married,Graduate,Owned,Home,0
CUST04172,43,317733,4895669,22,371,4,18544,7462460,4527004,26477,Salaried,Single,Graduate,Rented,Education,1
CUST04173,37,1338531,1674208,22,600,5,6341,7992663,1658827,111544,Unemployed,Married,Graduate,Rented,Personal,0
CUST04174,39,1149504,1965707,14,777,2,11700,3199955,3863540,95792,Self-Employed,Single,Graduate,Rented,Home,0
CUST04175,37,2294931,2425230,3,442,5,67367,2987497,6572943,191244,Unemployed,Single,Post-Graduate,Rented,Personal,1
CUST04176,35,320517,3579048,4,663,3,74563,5262187,3384598,26709,Salaried,Married,Post-Graduate,Rented,Medical,1
CUST04177,52,1662832,2890214,27,475,4,8920,5114717,5681734,138569,Self-Employed,Single,Graduate,Mortgaged,Education,1
CUST04178,41,583175,2703916,9,456,1,25036,8615293,7871063,48597,Salaried,Single,Post-Graduate,Mortgaged,Business,0
CUST04179,42,2226345,4192904,19,535,5,18389,5964458,2680298,185528,Salaried,Married,Graduate,Rented,Business,1
CUST04180,50,2151857,2504919,28,511,1,7455,9684443,7967602,179321,Business Owner,Married,Post-Graduate,Owned,Medical,0
CUST04181,37,703312,3856719,15,597,0,21426,2475248,3315197,58609,Salaried,Divorced,Graduate,Rented,Car,0
CUST04182,26,2198508,4558932,7,423,0,54273,2882666,4495550,183209,Self-Employed,Divorced,Doctorate,Owned,Home,0
CUST04183,58,1317333,3396945,15,534,3,18871,2486537,6183975,109777,Business Owner,Married,Graduate,Rented,Medical,1
CUST04184,24,2431952,224835,7,673,3,2676,6540526,544031,202662,Business Owner,Married,High School,Rented,Personal,0
CUST04185,46,1865074,3107837,6,532,1,43164,431703,5611793,155422,Salaried,Married,Graduate,Mortgaged,Medical,1
CUST04186,33,230989,2420458,24,693,5,8404,8616444,4535340,19249,Salaried,Married,High School,Rented,Education,1
CUST04187,31,626396,1459588,11,369,1,11057,7741065,5242813,52199,Business Owner,Married,High School,Owned,Home,0
CUST04188,23,1098455,1710407,20,382,3,7126,9882851,7619777,91537,Self-Employed,Widowed,Post-Graduate,Rented,Business,0
CUST04189,60,646648,437883,22,819,3,1658,9588737,3881201,53887,Salaried,Married,Graduate,Rented,Business,0
CUST04190,40,461212,1212894,16,577,3,6317,800113,7405540,38434,Salaried,Single,Post-Graduate,Owned,Medical,1
CUST04191,36,2448400,3924754,16,665,4,20441,7502113,4542009,204033,Salaried,Married,High School,Rented,Home,0
CUST04192,53,2192297,100714,6,743,5,1398,5085857,1724006,182691,Unemployed,Single,Graduate,Owned,Medical,0
CUST04193,23,1171334,4192313,16,387,4,21834,7381449,5220252,97611,Salaried,Divorced,Graduate,Owned,Business,1
CUST04194,46,655313,1730336,22,883,5,6554,8749291,1520955,54609,Self-Employed,Single,Graduate,Rented,Education,1
CUST04195,43,577266,4049005,6,554,5,56236,5873449,7193685,48105,Salaried,Married,Graduate,Mortgaged,Personal,1
CUST04196,45,2302064,1317775,7,833,2,15687,131265,1218046,191838,Salaried,Married,Graduate,Mortgaged,Home,1
CUST04197,27,928940,4152444,21,550,3,16477,8661088,3989353,77411,Self-Employed,Single,Graduate,Owned,Personal,1
CUST04198,62,179604,2880916,29,543,1,8278,4428628,6558274,14967,Business Owner,Married,High School,Rented,Medical,1
CUST04199,32,1083833,4264672,12,660,5,29615,4641615,73640,90319,Salaried,Single,Graduate,Mortgaged,Car,1
CUST04200,51,1217698,358393,25,414,5,1194,5883567,3920440,101474,Salaried,Married,Graduate,Mortgaged,Personal,1
CUST04201,54,1614250,3997244,6,665,5,55517,9124914,4051307,134520,Self-Employed,Single,Graduate,Mortgaged,Car,1
CUST04202,36,945915,1389072,17,889,4,6809,5312254,2704372,78826,Salaried,Married,Graduate,Rented,Home,0
CUST04203,27,2319084,1826275,28,687,5,5435,2155858,5382908,193257,Salaried,Divorced,Post-Graduate,Mortgaged,Home,0
CUST04204,34,1662315,271608,13,342,4,1741,7354449,2598457,138526,Self-Employed,Single,Graduate,Rented,Medical,1
CUST04205,56,2468486,4772592,15,718,1,26514,6366865,2995185,205707,Salaried,Married,Post-Graduate,Owned,Car,0
CUST04206,60,1012490,3225018,5,320,1,53750,748668,2203305,84374,Self-Employed,Divorced,Graduate,Owned,Home,1
CUST04207,62,1681492,4905557,16,362,3,25549,5373415,4994326,140124,Salaried,Single,Doctorate,Mortgaged,Business,1
CUST04208,31,1008549,2862538,17,470,2,14032,7875625,7060958,84045,Self-Employed,Widowed,Graduate,Mortgaged,Medical,1
CUST04209,48,1794817,833030,29,482,4,2393,8852567,1420834,149568,Business Owner,Single,Graduate,Rented,Car,1
